OBJECTID_1,Join_Count,TARGET_FID,OBJECTID,LINE_ID,TYPE,CALC_LENGT,DIAMETER,DRAINAGE_A,FLOW_RATE,LENGTH,WIDTH,HEIGHT,SLOPE,ROUGHNESS,VELOCITY,UPSTREAMNO,DOWNSTREAM,UPSTREAM_1,DOWNSTRE_1,FILENUM,INSTALL_DA,LIFE_CYCLE,OWNER,DATA_SOURC,CREATED_BY,LAST_EDITE,LAST_EDI_1,ENABLED,TYPE_USE,SHAPESTLen,ORIG_FID,POINT_X,POINT_Y,RASTERVALU,OBJECTID_12,NODE_ID,TYPE_1,DRAINAGE_A_1,FLOW_RATE_1,POINT_X_1,POINT_Y_1,CATCHMENT_,TOP_ELEV,INVELEV1,INVELEV2,INVELEV3,INVELEV4,NET_ROLE,HIST_STRU_,FILENUM_1,INSTALL_DA_1,LIFE_CYCLE_1,OWNER_1,DATA_SOURC_1,CREATED_BY_1,LAST_EDITE_1,LAST_EDI_12,DA_SRC_STR,ENABLED_1,ANCILLARYR,OUTFALL,SWID,TYPE_USE_1,RASTERVALU_1
491,1,692,18156,66141,Reinforced Concrete Pipe,30.61034907,24, , , , , , , , , , , , ,Pre-SWQDC, , ,City and County of Honolulu,Pre-SWQDC,jn,jnolan,Edited by FILENUM 8911,TRUE, ,30.61034907,277,-157.7604891,21.28205831,204.5458679,20513,68257,Man Hole, , ,-157.7604891,21.28205831, , ,210,208, , , , ,8911, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,jn,jnolan, , ,TRUE,None,HMB 35,HMB 35-68257, ,204.5458679
492,1,693,18156,66141,Reinforced Concrete Pipe,30.61034907,24, , , , , , , , , , , , ,Pre-SWQDC, , ,City and County of Honolulu,Pre-SWQDC,jn,jnolan,Edited by FILENUM 8911,TRUE, ,30.61034907,277,-157.760578,21.28204544,192.9473877,21389,23563,Inlet/Outlet, , ,-157.760578,21.28204544, , , , , , , , ,8911, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,jn,jnolan,End of RCP; edited by FILENUM 8911, ,TRUE,None,HMB 35,HMB 35-23563, ,192.9473877
493,1,694,18445,16092,Reinforced Concrete Pipe,59.3419743,18, , ,59.342, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,59.3419743,278,-157.7620974,21.28712132,527.8835449,29092,20748,Catch Basin, , ,-157.7620974,21.28712132, , , , , , , ,HMB 35-34,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HMB 35,HMB 35-20748, ,527.8835449
494,1,695,18445,16092,Reinforced Concrete Pipe,59.3419743,18, , ,59.342, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,59.3419743,278,-157.7619438,21.28719855,536.2731934,48406,20747,Catch Basin, , ,-157.7619438,21.28719855, , , , , , , ,HMB 35-34-1,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HMB 35,HMB 35-20747, ,536.2732544
495,1,696,18454,18536,Reinforced Concrete Pipe,41.39820882,18, , ,41.398, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,41.39820882,279,-157.7547866,21.28553795,37.0065918,2639,20690,Catch Basin, , ,-157.7547866,21.28553795,4.5, , , , , , ,HWES 32-2,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HWES 32,HWES 32-20690, ,37.0065956
496,1,697,18454,18536,Reinforced Concrete Pipe,41.39820882,18, , ,41.398, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,41.39820882,279,-157.7546677,21.28551416,36.1767693,39236,20691,Catch Basin, , ,-157.7546677,21.28551416,4.3, , , , , , ,HWES 32-1,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HWES 32,HWES 32-20691, ,36.1767693
497,1,698,18461,18837,Reinforced Concrete Pipe,51.43541908,18, , ,45, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,51.43541908,280,-157.7645252,21.29022234,835.4747314,27271,20717,Catch Basin, , ,-157.7645252,21.29022234, , , , , , , ,HMB 35-38-12,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HMB 35,HMB 35-20717, ,835.4747314
498,1,699,18461,18837,Reinforced Concrete Pipe,51.43541908,18, , ,45, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,51.43541908,280,-157.7643965,21.29014826,831.5873413,2643,20718,Catch Basin, , ,-157.7643965,21.29014826, , , , , , , ,HMB 35-38-11,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HMB 35,HMB 35-20718, ,831.5874023
499,1,700,18462,18942,Reinforced Concrete Pipe,43.51146584,30, , ,43.512, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,43.51146584,281,-157.7556705,21.28390091,28.8653145,20748,22230,Man Hole, , ,-157.7556705,21.28390091,6, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HWES 35,HWES 35-22230, ,28.8653145
500,1,701,18462,18942,Reinforced Concrete Pipe,43.51146584,30, , ,43.512, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,43.51146584,281,-157.7555427,21.28389793,28.4495354,52989,22231,Catch Basin, , ,-157.7555427,21.28389793,5.6, , , , , , ,HWES 35-3,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HWES 35,HWES 35-22231, ,28.4495354
501,1,702,18463,18955,Reinforced Concrete Pipe,14.99864649, , , ,14.999, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,originally 99 inch,TRUE, ,14.99864649,282,-157.7561003,21.28222198,25.601553,45579,22278,Man Hole, , ,-157.7561003,21.28222198, , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HWES 39,HWES 39-22278, ,25.6015491
502,1,703,18463,18955,Reinforced Concrete Pipe,14.99864649, , , ,14.999, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,originally 99 inch,TRUE, ,14.99864649,282,-157.7560856,21.28218303,25.4242611,52076,22279,Catch Basin, , ,-157.7560856,21.28218303,3.9, , , , , , ,HWES 39-13-2,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HWES 39,HWES 39-22279, ,25.4242573
503,1,704,18464,18957,Reinforced Concrete Pipe,103.212603,36, , ,39.18, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,103.212603,283,-157.7544286,21.28202202,14.4152288,2207,22287,Man Hole, , ,-157.7544286,21.28202202, , , , , , , , ,WR22875, ,"Constructed, existing ROW",City and County of Honolulu,Other,Pre-SWQDC,jnolan,Edited by DFM Roads Engineers Report; Was edited by FILENUM 18153, ,TRUE,None,HWES 39,HWES 39-22287, ,14.415226
504,1,705,18464,18957,Reinforced Concrete Pipe,103.212603,36, , ,39.18, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,103.212603,283,-157.7541443,21.28212078,15.0000029,16063,22281,Man Hole, , ,-157.7541443,21.28212078,5.6, , , , , , , ,WR22875, ,"Constructed, existing ROW",City and County of Honolulu,Other,Pre-SWQDC,jnolan,Edited by DFM Roads Engineers Report, ,TRUE,None,HWES 39,HWES 39-22281, ,15.0000029
505,1,706,18482,24436,Reinforced Concrete Pipe,62.84404821,24, , ,60, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,62.84404821,284,-157.754755,21.29667579,211.4637146,49343,25665,Man Hole, , ,-157.754755,21.29667579, , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HWES 8,HWES 8-25665, ,211.4637756
506,1,707,18482,24436,Reinforced Concrete Pipe,62.84404821,24, , ,60, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,62.84404821,284,-157.7549375,21.29664976,194.2908478,26420,25666,Man Hole, , ,-157.7549375,21.29664976, , , , , , , ,HWES 8-3,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HWES 8,HWES 8-25666, ,194.2908936
507,1,708,18483,24440,Reinforced Concrete Pipe,225.0376389,18, , ,205, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,Edited by FILENUM 15621,TRUE, ,225.0376389,285,-157.7518291,21.27871417,1.179179,47515,25469,Catch Basin, , ,-157.7518291,21.27871417, , , , , , , ,HWES 44-1,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HWES 44,HWES 44-25469, ,1.179179
508,1,709,18483,24440,Reinforced Concrete Pipe,225.0376389,18, , ,205, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,Edited by FILENUM 15621,TRUE, ,225.0376389,285,-157.7511744,21.27879901,0.8631583,46606,25686,Inlet/Outlet, , ,-157.7511744,21.27879901, , , , , , , ,HWES 44,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,End of RCP; edited by FILENUM 15621, ,TRUE,None,HWES 44,HWES 44-25686, ,0.8631584
509,1,710,18642,15026,Reinforced Concrete Pipe,82.71968087,18, , ,70, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,82.71968087,286,-157.7638184,21.28454193,539.0309448,41976,20815,Man Hole, , ,-157.7638184,21.28454193,8.6, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HMB 35,HMB 35-20815, ,539.0309448
510,1,711,18642,15026,Reinforced Concrete Pipe,82.71968087,18, , ,70, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,82.71968087,286,-157.7636591,21.28471391,559.1740723,2660,20809,Catch Basin, , ,-157.7636591,21.28471391,15, , , , , , ,HMB 35-26-12,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HMB 35,HMB 35-20809, ,559.1740723
511,1,712,18703,17823,Reinforced Concrete Pipe,39.10788776,18, , ,39.108, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,39.10788776,287,-157.7513408,21.28321925,15.6187439,21639,22252,Catch Basin, , ,-157.7513408,21.28321925,6.5, , , , , , ,HWES 38-4-2,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HWES 38,HWES 38-22252, ,15.6187449
512,1,713,18703,17823,Reinforced Concrete Pipe,39.10788776,18, , ,39.108, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,39.10788776,287,-157.7514453,21.28326381,15.7710552,21638,22251,Man Hole, , ,-157.7514453,21.28326381,4.2, , , , , , ,HWES 38-4-1,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HWES 38,HWES 38-22251, ,15.7710552
513,1,714,18750,24146,Reinforced Concrete Pipe,32.38675497,24, , ,25, , , , , , , , , ,Pre-SWQDC, , ,Private,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,32.38675497,288,-157.7467777,21.28612745,508.4905701,42046,25603,Catch Basin, , ,-157.7467777,21.28612745,5.1, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",Private,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HMB 56,HMB 56-25603, ,508.4906006
514,1,715,18750,24146,Reinforced Concrete Pipe,32.38675497,24, , ,25, , , , , , , , , ,Pre-SWQDC, , ,Private,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,32.38675497,288,-157.7467657,21.286039,500.0857544,53969,25557,Catch Basin, , ,-157.7467657,21.286039,7.5, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",Private,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HMB 56,HMB 56-25557, ,500.0857849
515,1,716,18751,24186,Reinforced Concrete Pipe,63.42607877,18, , ,85, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,63.42607877,289,-157.7564615,21.29738856,232.3300781,14340,25679,Catch Basin, , ,-157.7564615,21.29738856, , , , , , , ,HWES 7-3-1,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HWES 7,HWES 7-25679, ,232.3300476
516,1,717,18751,24186,Reinforced Concrete Pipe,63.42607877,18, , ,85, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,63.42607877,289,-157.7566067,21.29727916,246.0398407,38395,25680,Man Hole, , ,-157.7566067,21.29727916, , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HWES 7,HWES 7-25680, ,246.0398254
517,1,718,18799,22135,Reinforced Concrete Pipe,36.24965862,18, , ,36.25, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,36.24965862,290,-157.750556,21.27940486,0.4039876,12342,22366,Catch Basin, , ,-157.750556,21.27940486,4, , , , , , ,HWES 43-2-1,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HWES 43,HWES 43-22366, ,0.4039878
518,1,719,18799,22135,Reinforced Concrete Pipe,36.24965862,18, , ,36.25, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,36.24965862,290,-157.7506013,21.27931456,0.4395572,2282,22370,Man Hole, , ,-157.7506013,21.27931456,5.4, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HWES 43,HWES 43-22370, ,0.4395573
519,1,720,18800,22157,Reinforced Concrete Pipe,216.6597752,30, , ,300, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,216.6597752,291,-157.7567029,21.27411834,0.0163294,55719,22422,Man Hole, , ,-157.7567029,21.27411834, , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HMB 32,HMB 32-22422, ,0.0163294
520,1,723,18957,20931,Reinforced Concrete Pipe,9.62556987,18, , ,9.625, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,9.625569867,292,-157.7495263,21.27955845,0.1127853,35544,22363,Man Hole, , ,-157.7495263,21.27955845,3, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HWES 43,HWES 43-22363, ,0.1127853
521,1,724,18957,20931,Reinforced Concrete Pipe,9.62556987,18, , ,9.625, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,9.625569867,292,-157.749508,21.27953827,0.1129027,8648,22364,Catch Basin, , ,-157.749508,21.27953827,3, , , , , , ,HWES 43-3-3,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HWES 43,HWES 43-22364, ,0.1129027
522,1,725,19021,23741,Reinforced Concrete Pipe,46.30232881,24, , ,50, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,46.30232881,293,-157.7547746,21.29894248,301.5120239,3489,29463,Man Hole, , ,-157.7547746,21.29894248, , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HWES 3,HWES 3-29463, ,301.5120544
523,1,726,19021,23741,Reinforced Concrete Pipe,46.30232881,24, , ,50, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,46.30232881,293,-157.754868,21.29884979,292.3705444,50356,29462,Catch Basin, , ,-157.754868,21.29884979, , , , , , , ,HWES 3-4,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HWES 3,HWES 3-29462, ,292.370575
524,1,727,19051,21662,Reinforced Concrete Pipe,239.2375599,24, , ,239.243, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,originally 27 inch,TRUE, ,239.2375599,294,-157.7495764,21.28121163,2.1889219,2273,22316,Man Hole, , ,-157.7495764,21.28121163,4.4, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HWES 43,HWES 43-22316, ,2.1889219
525,1,730,19051,21662,Reinforced Concrete Pipe,239.2375599,24, , ,239.243, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,originally 27 inch,TRUE, ,239.2375599,294,-157.7502595,21.2810575,2.434505,28120,22323,Man Hole, , ,-157.7502595,21.2810575, , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HWES 43,HWES 43-22323, ,2.4345052
526,1,731,19052,21690,Reinforced Concrete Pipe,460.4824509,18, , ,460.485, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,460.4824509,295,-157.7557094,21.28011315,17.4547443,47426,22350,Man Hole, , ,-157.7557094,21.28011315, , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HWES 41,HWES 41-22350, ,17.4547424
527,1,735,19052,21690,Reinforced Concrete Pipe,460.4824509,18, , ,460.485, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,460.4824509,295,-157.7544012,21.28043459,8.1147547,38272,22341,Man Hole, , ,-157.7544012,21.28043459, , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HWES 41,HWES 41-22341, ,8.1147509
528,1,736,19053,21691,Reinforced Concrete Pipe,91.72666599,18, , ,91.727, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,91.72666599,296,-157.7557237,21.2803653,16.5097504,2279,22345,Man Hole, , ,-157.7557237,21.2803653, , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HWES 41,HWES 41-22345, ,16.5097504
529,1,738,19053,21691,Reinforced Concrete Pipe,91.72666599,18, , ,91.727, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,91.72666599,296,-157.7557094,21.28011315,17.4547443,47426,22350,Man Hole, , ,-157.7557094,21.28011315, , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HWES 41,HWES 41-22350, ,17.4547424
530,1,739,19180,39141,Reinforced Concrete Pipe,19.28491206,18,1.12,5.38, , , ,0.01,0.77,3.04, , , , ,9847,1992-05-29T00:00:00.000Z, ,Private,SWQDC As-built,SWQDC,jnolan, ,TRUE, ,19.28491206,297,-157.7482164,21.28969737,680.5715942,39462,44129,Catch Basin,1.12,5.39,-157.7482164,21.28969737, , , , , , , , ,9847,1992-05-29T00:00:00.000Z,"Constructed, existing ROW",Private,SWQDC As-built,SWQDC,jnolan, , ,TRUE,None,HWES 50,HWES 50-44129, ,680.5715332
531,1,740,19180,39141,Reinforced Concrete Pipe,19.28491206,18,1.12,5.38, , , ,0.01,0.77,3.04, , , , ,9847,1992-05-29T00:00:00.000Z, ,Private,SWQDC As-built,SWQDC,jnolan, ,TRUE, ,19.28491206,297,-157.7481739,21.28966229,673.0294189,35829,44128,Catch Basin,0.59,2.69,-157.7481739,21.28966229, , , , , , , , ,9847,1992-05-29T00:00:00.000Z,"Constructed, existing ROW",Private,SWQDC As-built,SWQDC,jnolan, , ,TRUE,None,HWES 50,HWES 50-44128, ,673.0294189
532,1,751,19781,59997,Ditch,897.0193995, , , , , , , , , , , , , ,18155, , ,Private,SWQDC Other,SWQDC,jnolan,OWNERSHIP taken from Parcels & Easements; Edited by Easements,TRUE, ,897.0193995,300,-157.752025,21.28853625,150.3070374,45628,20611,Inlet/Outlet, , ,-157.752025,21.28853625, , , , , , , ,HWES 25-23,Pre-SWQDC, ,"Constructed, existing ROW",Private,Pre-SWQDC,Pre-SWQDC,jnolan,TYPE=Intake; connection between Ditch and RCP; OWNERSHIP taken from Parcels & Easements; edited by FILENUM 18155, ,TRUE,None,HWES 25,HWES 25-20611, ,150.3070068
533,1,756,19783,60053,Ditch,72.80137635, , , , , , , , , , , , , ,18151, , ,City and County of Honolulu,SWQDC Other,SWQDC,jnolan,Edited by Easements,TRUE, ,72.80137635,302,-157.7544727,21.29888005,332.3921509,10674,29470,Grate/Drain Inlet, , ,-157.7544727,21.29888005, , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,Edited by FILENUM 18151 and Easements, ,TRUE,None,HWES 3,HWES 3-29470, ,332.3922119
534,1,757,19790,60071,Ditch,513.6902662, , , , , , , , , , , , , ,18157, , ,Private,SWQDC Other,SWQDC,jnolan, ,TRUE, ,513.6902662,303,-157.7462176,21.28509403,431.5303345,26932,63892,Grate/Drain Inlet, , ,-157.7462176,21.28509403, , , , , , , , ,18157, , ,Private,SWQDC Other,SWQDC,jnolan, , ,TRUE,None,HMB 56,HMB 56-63892, ,431.530365
535,1,762,19790,60071,Ditch,513.6902662, , , , , , , , , , , , , ,18157, , ,Private,SWQDC Other,SWQDC,jnolan, ,TRUE, ,513.6902662,303,-157.7472262,21.28422224,376.8960266,59090,63893,Man Hole, , ,-157.7472262,21.28422224, , , , , , , , ,18157, , ,Private,SWQDC Other,SWQDC,jnolan, , ,TRUE,None,HMB 56,HMB 56-63893, ,376.8960266
536,1,763,19900,15602,Reinforced Concrete Pipe,172.5053234,18, , ,160, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,172.5053234,304,-157.75464,21.2882593,68.6376343,3114,25608,Man Hole, , ,-157.75464,21.2882593,5.6, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HWES 28,HWES 28-25608, ,68.6376266
537,1,764,19900,15602,Reinforced Concrete Pipe,172.5053234,18, , ,160, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,172.5053234,304,-157.7541457,21.28836342,71.8730011,34623,20616,Man Hole, , ,-157.7541457,21.28836341,7.4, , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HWES 28,HWES 28-20616, ,71.8729935
538,1,765,20172,16003,Reinforced Concrete Pipe,47.49446344,18, , ,40, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, ,TRUE, ,47.49446344,305,-157.7615696,21.28654048,470.8085327,2653,20764,Catch Basin, , ,-157.7615696,21.28654048,10, , , , , , ,HMB 35-32,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,TRUE,None,HMB 35,HMB 35-20764, ,470.8085938
